YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2013,1,3,11,50,90,6.9,7.8,1.6,16,7.37,999,1021.3,8.8,11.9,999,99,99
2013,1,3,12,50,96,6.2,7.4,1.49,14.81,7.25,999,1021.2,8.7,11.9,999,99,99
2013,1,3,13,50,88,7.7,9.4,1.59,14.81,7.93,999,1021,8.3,11.9,999,99,99
2013,1,3,14,50,87,7.4,9.1,1.84,14.81,7.88,999,1021.5,8.5,11.9,999,99,99
2013,1,3,15,50,91,6.3,7.8,1.82,13.79,7.92,999,1022.4,8.5,11.9,999,99,99
2013,1,3,16,50,87,7,8.4,2.06,13.79,8.62,999,1022.9,8.7,11.9,999,99,99
2013,1,3,17,50,87,6.9,8.4,2.39,14.81,9.3,999,1024,8.7,11.9,999,99,99
2013,1,3,18,50,91,6.6,8.2,2.45,13.79,9.3,999,1024,9.3,11.9,999,99,99
2013,1,3,19,50,99,4.9,6.5,2.29,13.79,9,999,1023.8,10,12,999,99,99
2013,1,3,20,50,92,4.6,6.6,2.69,12.9,9.77,999,1023.3,10.5,12,999,99,99
2013,1,3,21,50,93,4.6,5.9,2.93,12.9,10.11,999,1022.8,11.2,12.1,999,99,99
2013,1,3,22,50,75,2.1,3.3,2.8,14.81,10.13,999,1023.3,11.6,12.1,999,99,99
2013,1,3,23,50,85,1.9,5.2,2.77,12.9,9.67,999,1024.3,11.4,12.1,999,99,99
2013,1,4,0,50,294,3.6,4.7,3.21,12.9,10.73,999,1024.4,9.9,12.1,999,99,99
2013,1,4,1,50,281,2.9,4.3,2.89,13.79,10.51,999,1024.5,10.4,12,999,99,99
2013,1,4,2,50,325,4.3,5.3,2.38,13.79,9.79,999,1024.7,10.8,12,999,99,99
2013,1,4,3,50,323,3.8,5,3.5,13.79,11.4,999,1024.6,11.1,12,999,99,99
2013,1,4,4,50,349,4,4.7,3.85,13.79,11.67,999,1025,11,12,999,99,99
2013,1,4,5,50,339,4.3,5.3,2.86,12.12,10.34,999,1025.3,11,11.9,999,99,99
2013,1,4,6,50,341,3.2,4.6,3.66,12.9,10.92,999,1025.3,11.2,11.9,999,99,99
2013,1,4,7,50,333,4.1,5.6,3.33,12.12,10.66,999,1025,10.9,11.9,999,99,99
2013,1,4,8,50,3,3,3.9,3.24,12.9,10.26,999,1025,10.7,11.9,999,99,99
2013,1,4,9,50,78,3,4.5,3.16,10.81,9.68,999,1024.9,9.8,11.8,999,99,99
2013,1,4,10,50,74,3.5,4.9,3.23,12.9,9.59,999,1024.8,10,11.8,999,99,99
2013,1,4,11,50,81,3.3,5.4,3.02,12.12,9.34,999,1024.3,9.5,11.8,999,99,99
2013,1,4,12,50,74,2.6,4.5,3.14,11.43,9.37,999,1024.5,9.3,11.7,999,99,99
2013,1,4,13,50,93,4.8,6.4,99,99,99,999,1024.4,9,11.7,999,99,99
2013,1,4,14,50,91,5.8,8.2,2.92,11.43,8.8,999,1024.3,9.2,11.7,999,99,99
2013,1,4,15,50,90,5.2,7,2.81,11.43,8.97,999,1025.2,8.7,11.7,999,99,99
2013,1,4,16,50,85,6.4,8.5,2.84,11.43,8.81,999,1025.2,8.9,11.7,999,99,99
2013,1,4,17,50,82,5.4,7.3,2.9,11.43,9.04,999,1026,9.3,11.7,999,99,99
2013,1,4,18,50,71,4.5,6.2,99,99,99,999,1025.8,9.4,11.7,999,99,99
2013,1,4,19,50,88,5.1,6.9,2.61,11.43,9,999,1024.6,10.1,11.8,999,99,99
2013,1,4,20,50,82,3.8,5.7,2.61,10.81,9.05,999,1023.9,10.8,11.9,999,99,99
2013,1,4,21,50,66,2.2,3.7,2.84,12.12,9.52,999,1023.2,11.4,12,999,99,99
2013,1,4,22,50,358,2.9,3.6,2.54,12.12,9.22,999,1022.9,11.4,12.1,999,99,99
2013,1,4,23,50,319,3.5,4.4,2.19,10,8.61,999,1022.8,11.3,12.1,999,99,99
2013,1,5,0,50,320,3.3,4.5,2.31,12.9,8.96,999,1022.7,11,12.1,999,99,99
2013,1,5,1,50,335,2.6,3.4,2.33,10,8.85,999,1022.8,11,12.1,999,99,99
2013,1,5,2,50,18,2.3,3,2.3,10,8.82,999,1023.1,10.9,12.2,999,99,99
2013,1,5,3,50,8,0.9,1.6,2.43,12.12,9.06,999,1023.3,10.9,12.1,999,99,99
2013,1,5,4,50,43,2.2,2.9,2.4,12.12,9.24,999,1023.1,11,12.1,999,99,99
2013,1,5,5,50,78,3.6,4.5,2.09,10,8.61,999,1023.3,10.6,12.1,999,99,99
2013,1,5,6,50,88,4.8,6.1,2.1,11.43,8.59,999,1023.6,10.5,12.1,999,99,99
2013,1,5,7,50,105,4.5,6.2,2.22,12.9,8.67,999,1023.3,10.6,12.1,999,99,99
2013,1,5,8,50,106,5.3,6.4,1.88,12.9,8.01,999,1023.2,10.7,12.1,999,99,99
2013,1,5,9,50,121,4.7,6,2.21,13.79,8.75,999,1023.2,10.9,12.1,999,99,99
2013,1,5,10,50,112,4.9,6.2,2.21,12.9,8.88,999,1023.4,10.8,12.1,999,99,99
2013,1,5,11,50,115,5,6.6,2.27,12.9,8.59,999,1023.4,10.8,12.1,999,99,99
2013,1,5,12,50,84,5,6.1,2,13.79,8.12,999,1023.3,10.2,12.1,999,99,99
2013,1,5,13,50,168,3.5,4.5,1.9,13.79,7.71,999,1023.4,11.1,12.1,999,99,99
2013,1,5,14,50,148,3.8,4.7,1.87,12.9,8.07,999,1023.4,11.2,12.1,999,99,99
2013,1,5,15,50,145,4.4,5.5,1.82,12.12,7.82,999,1023.8,10.9,12.1,999,99,99
2013,1,5,16,50,127,5.6,6.8,1.56,11.43,7.33,999,1023,11.4,12.1,999,99,99
2013,1,5,17,50,98,6.6,7.9,1.76,12.9,6.97,999,1023.3,9.8,12.1,999,99,99
2013,1,5,18,50,141,5.7,6.8,1.49,12.12,6.64,999,1023.2,11.6,12.2,999,99,99
2013,1,5,19,50,126,7,8.4,99,99,99,999,1022.3,11.3,12.2,999,99,99
2013,1,5,20,50,120,8.1,9.5,1.67,12.12,6.69,999,1020.8,11.2,12.2,999,99,99
2013,1,5,21,50,122,8.6,10.6,1.5,12.12,5.83,999,1019.8,10.8,12.2,999,99,99
2013,1,5,22,50,118,7.7,9.6,1.73,12.9,6.2,999,1019.4,10.6,12.2,999,99,99
2013,1,5,23,50,140,8.4,10.6,1.73,12.9,5.82,999,1019.1,10.5,12.2,999,99,99
2013,1,6,0,50,136,9.6,11.7,2.02,12.12,5.79,999,1018.2,10.5,12.2,999,99,99
2013,1,6,1,50,142,9.3,11.2,2.21,12.12,6.14,999,1017.6,11.1,12.2,999,99,99
2013,1,6,2,50,77,8.9,10.6,2.36,12.9,5.97,999,1017,9.3,12.2,999,99,99
2013,1,6,3,50,81,9.1,11.2,2.18,12.9,6.13,999,1017.2,9.5,12.2,999,99,99
2013,1,6,4,50,81,9.9,12.6,2.18,12.12,6.05,999,1017,9.6,12.1,999,99,99
2013,1,6,5,50,73,9.9,12.2,2.22,11.43,6.31,999,1017.2,9.6,12.1,999,99,99
2013,1,6,6,50,79,10.8,13.2,2.19,12.12,6.37,999,1017.1,9.2,12.1,999,99,99
2013,1,6,7,50,66,9.9,11.8,2.33,12.12,6.61,999,1017.9,9.5,12.1,999,99,99
2013,1,6,8,50,27,6.6,8,2.14,12.9,6.44,999,1018.4,9.4,12.1,999,99,99
2013,1,6,9,50,340,9,10.8,2.26,13.79,6.8,999,1019.1,9.3,12.1,999,99,99
2013,1,6,10,50,342,8.4,10,2.15,11.43,6.2,999,1019.8,9.2,12.1,999,99,99
2013,1,6,11,50,332,5.8,6.8,2.12,12.12,7.05,999,1019.9,10,12.1,999,99,99
2013,1,6,12,50,330,7.1,8.3,2.2,12.9,7.91,999,1020.1,10,12.1,999,99,99
2013,1,6,13,50,331,6.2,7.5,2.37,12.12,8.05,999,1020.6,10.3,12.1,999,99,99
2013,1,6,14,50,331,9.1,10.6,2.76,14.81,8.16,999,1020.5,10.7,12.1,999,99,99
2013,1,6,15,50,330,9.8,11.8,3.19,14.81,8.16,999,1020.8,10.6,12.1,999,99,99
2013,1,6,16,50,326,10.4,13,99,99,99,999,1021.5,10.7,11.9,999,99,99
2013,1,6,17,50,336,9.3,10.5,3.6,14.81,8.49,999,1022.5,10.8,11.9,999,99,99
2013,1,6,18,50,348,6.6,8.5,4.03,14.81,9,999,1022.7,10.5,11.9,999,99,99
2013,1,6,19,50,340,7.3,9.4,3.44,14.81,8.33,999,1022.2,10.7,11.9,999,99,99
2013,1,6,20,50,326,9.4,11.3,99,99,99,999,1021.6,11,12,999,99,99
2013,1,6,21,50,326,8.8,10.7,3.6,14.81,8.12,999,1021.4,11.1,12,999,99,99
2013,1,6,22,50,316,9.7,12.4,3.53,14.81,8.03,999,1021.5,11.2,11.9,999,99,99
2013,1,6,23,50,318,10.8,13,3.67,14.81,8.1,999,1021.5,11.3,11.9,999,99,99
2013,1,7,1,50,318,10.5,12.3,3.68,13.79,7.83,999,1021.2,10.9,11.8,999,99,99
2013,1,7,2,50,318,10.7,12.8,3.45,13.79,7.81,999,1021.8,11,11.8,999,99,99
2013,1,7,3,50,318,10.2,12.1,3.7,13.79,8.39,999,1022,10.9,11.8,999,99,99
2013,1,7,4,50,319,11.5,13.9,3.61,13.79,8.25,999,1022.6,10.9,11.8,999,99,99
2013,1,7,5,50,324,9.2,11.1,3.29,12.9,8.15,999,1022.6,10.7,11.8,999,99,99
2013,1,7,6,50,320,9.6,11.6,3.4,13.79,8.38,999,1022.8,10.8,11.8,999,99,99
2013,1,7,7,50,326,9.7,11.9,3.2,12.9,8.33,999,1022.7,10.9,11.8,999,99,99
2013,1,7,8,50,320,10.5,12.5,3.55,12.9,8.45,999,1022.2,10.9,11.8,999,99,99
2013,1,7,9,50,322,10.6,12.9,3.59,12.9,8.71,999,1022.5,10.9,12,999,99,99
2013,1,7,10,50,321,10.8,13,3.64,12.12,8.71,999,1023.1,11,12,999,99,99
2013,1,7,11,50,319,12.4,15.7,3.49,13.79,8.19,999,1022.8,11,11.7,999,99,99
2013,1,7,12,50,323,10.8,13.9,3.78,13.79,7.88,999,1022,11.1,11.7,999,99,99
2013,1,7,13,50,317,11.2,13.6,3.64,13.79,7.77,999,1022.2,11.2,11.6,999,99,99
2013,1,7,14,50,317,12,14.5,3.38,13.79,7.64,999,1022.7,11.4,11.6,999,99,99
2013,1,7,15,50,314,9.6,11.8,3.11,13.79,7.43,999,1022.6,11.4,11.6,999,99,99
2013,1,7,16,50,319,9.6,12,3.04,12.9,7.44,999,1023.6,11.6,11.6,999,99,99
2013,1,7,17,50,315,11,13.9,3.02,12.9,7.34,999,1024.5,11.6,11.6,999,99,99
2013,1,7,18,50,310,10.4,12.8,99,99,99,999,1024.5,11.6,11.6,999,99,99
2013,1,7,19,50,316,10.4,12.7,3.04,12.12,7.34,999,1023.8,11.4,11.7,999,99,99
2013,1,7,20,50,311,11.7,15.2,3.03,14.81,7.3,999,1022.7,11.5,12,999,99,99
2013,1,7,21,50,310,13.1,15.7,2.98,13.79,6.97,999,1022,11.6,11.9,999,99,99
2013,1,7,22,50,316,11.1,13.7,3.23,13.79,7.3,999,1022,11.8,11.8,999,99,99
2013,1,7,23,50,312,11.8,14.4,3.1,12.9,7.12,999,1022,11.9,11.8,999,99,99
2013,1,8,0,50,314,11.1,13.8,3.1,12.12,7.13,999,1022.1,11.7,11.8,999,99,99
2013,1,8,1,50,317,12.2,14.6,2.95,12.9,6.7,999,1021.7,11.8,11.7,999,99,99
2013,1,8,2,50,317,13,15.7,3.21,12.12,6.78,999,1021.7,11.7,11.7,999,99,99
2013,1,8,3,50,320,12,14.4,3.21,12.12,6.97,999,1021.8,11.9,11.7,999,99,99
2013,1,8,4,50,319,12,14.6,3.43,12.12,7.34,999,1021.7,11.7,11.6,999,99,99
2013,1,8,5,50,321,11.4,14,3.12,11.43,7.05,999,1021.9,11.6,11.6,999,99,99
2013,1,8,6,50,320,11.6,13.9,3.24,10.81,6.96,999,1022.5,11.4,11.6,999,99,99
2013,1,8,7,50,318,12.1,14.5,3.26,12.12,7.1,999,1022.2,11.4,11.6,999,99,99
2013,1,8,8,50,319,11.7,13.5,3.27,10.81,7.08,999,1022.2,11.4,11.6,999,99,99
2013,1,8,9,50,317,11.5,14.3,3.26,12.12,7.18,999,1022.1,11.3,11.6,999,99,99
2013,1,8,10,50,309,11.7,13.5,3.41,13.79,7.15,999,1022,11.4,11.6,999,99,99
2013,1,8,11,50,318,11.4,13.8,2.92,13.79,6.64,999,1022.2,11.4,11.6,999,99,99
2013,1,8,12,50,323,10.7,12.8,3.15,13.79,6.94,999,1021.8,11.4,11.6,999,99,99
2013,1,8,13,50,326,10.4,12.4,2.92,12.12,6.67,999,1022.1,11.3,11.6,999,99,99
2013,1,8,14,50,326,9.3,10.5,2.94,11.43,6.8,999,1022.4,11.4,11.6,999,99,99
2013,1,8,15,50,325,9.2,10.9,2.84,10.81,6.69,999,1022.8,11.2,11.6,999,99,99
2013,1,8,16,50,330,9.5,11.4,2.82,12.9,6.56,999,1023.4,11.1,11.6,999,99,99
2013,1,8,17,50,326,8.9,10.5,99,99,99,999,1024.1,11,11.7,999,99,99
2013,1,8,18,50,327,8.9,10.3,99,99,99,999,1024,11,11.7,999,99,99
2013,1,8,19,50,324,8.2,9.9,2.67,12.12,6.96,999,1023,11.1,11.7,999,99,99
2013,1,8,20,50,330,6.8,8.4,2.62,12.9,7.11,999,1022.1,11.3,11.7,999,99,99
2013,1,8,21,50,327,8.9,10.6,2.83,13.79,7.45,999,1022.1,11.1,11.8,999,99,99
2013,1,8,22,50,330,8.2,10.2,3.06,12.12,7.59,999,1021.6,10.7,11.8,999,99,99
2013,1,8,23,50,325,7.9,9.4,2.73,12.9,7.23,999,1021.3,10.5,11.8,999,99,99
2013,1,9,0,50,319,8.7,10.8,2.99,10.81,7.68,999,1020.9,10.4,11.7,999,99,99
2013,1,9,1,50,324,8.7,10.7,2.96,13.79,7.52,999,1021,10.1,11.7,999,99,99
2013,1,9,2,50,318,9.9,11.4,2.9,12.12,7.19,999,1020.9,9.9,11.7,999,99,99
2013,1,9,3,50,324,8.1,10.1,2.9,11.43,7.17,999,1021.1,9.9,11.7,999,99,99
2013,1,9,4,50,320,6.9,8.9,2.93,13.79,7.41,999,1021.1,10.3,11.7,999,99,99
2013,1,9,5,50,352,4.2,5,2.82,13.79,7.84,999,1020.8,10.9,11.7,999,99,99
2013,1,9,6,50,25,1.5,2.3,2.88,13.79,8.43,999,1021.4,10.9,11.7,999,99,99
2013,1,9,7,50,91,3,4.5,2.62,13.79,8.32,999,1021.1,10.6,11.7,999,99,99
2013,1,9,8,50,49,1.4,2.3,2.64,12.9,8.59,999,1021,10.3,11.7,999,99,99
2013,1,9,9,50,64,1.4,2.4,2.54,14.81,8.76,999,1021.1,10.2,11.6,999,99,99
2013,1,9,10,50,14,2.4,3.3,2.46,12.9,8.68,999,1020.8,10.2,11.6,999,99,99
2013,1,9,11,50,66,1.7,3.6,2.58,12.9,9.14,999,1020.1,9.6,11.6,999,99,99
2013,1,9,12,50,304,7.8,9,2.61,16,9.5,999,1020.1,10.5,11.6,999,99,99
2013,1,9,13,50,324,7.3,9.4,2.6,12.9,8.94,999,1019.7,10.9,11.6,999,99,99
2013,1,9,14,50,330,6,7.1,2.62,12.9,8.51,999,1019.5,10.6,11.7,999,99,99
2013,1,9,15,50,318,4.7,6,2.58,11.43,8.81,999,1019.6,10.9,11.7,999,99,99
2013,1,9,16,50,301,4.9,6.3,99,99,99,999,1019.5,11.1,11.7,999,99,99
2013,1,9,17,50,278,4.4,5.5,2.54,14.81,9.08,999,1019.3,11.2,11.7,999,99,99
2013,1,9,18,50,267,4,5.1,2.53,14.81,9.45,999,1019.3,11.4,11.7,999,99,99
2013,1,9,19,50,262,5,6,2.57,14.81,9.59,999,1018,11.6,11.8,999,99,99
2013,1,9,20,50,312,11.5,14.5,2.76,13.79,9.06,999,1017.1,10.9,11.8,999,99,99
2013,1,9,21,50,312,12.5,14.9,2.67,14.81,6.81,999,1017,9.9,11.8,999,99,99
2013,1,9,22,50,321,14.2,17,3.11,13.79,6.64,999,1017.1,9.7,11.7,999,99,99
2013,1,9,23,50,320,11.6,13.9,99,99,99,999,1017.3,9.8,11.7,999,99,99
2013,1,10,0,50,323,10.8,14.3,99,99,99,999,1017.1,9.6,11.7,999,99,99
2013,1,10,1,50,314,11.7,13.7,99,99,99,999,1017,10.1,11.7,999,99,99
2013,1,10,2,50,313,11.4,13.7,3.49,12.9,7.42,999,1017.2,10.2,11.6,999,99,99
2013,1,10,3,50,324,10.2,12.7,3.49,13.79,7.23,999,1017.8,9.5,11.6,999,99,99
2013,1,10,4,50,316,11.4,14.2,3.7,12.9,7.61,999,1018.1,9.2,11.6,999,99,99
2013,1,10,5,50,318,11.4,13.4,3.82,12.9,7.78,999,1018.3,9.4,11.5,999,99,99
2013,1,10,6,50,340,10.3,12.5,3.8,12.9,7.79,999,1018.7,9.2,11.5,999,99,99
2013,1,10,7,50,321,9.4,12,3.49,12.9,7.4,999,1019,8.9,11.5,999,99,99
2013,1,10,8,50,333,8.6,10.9,3.7,10.81,8.06,999,1019.2,9,11.5,999,99,99
2013,1,10,9,50,336,10,13.9,3.34,12.9,7.64,999,1019.8,6.8,11.4,999,99,99
2013,1,10,10,50,324,11.9,15.6,3.45,10,7.74,999,1020,7,11.4,999,99,99
2013,1,10,11,50,319,8.6,10.4,3.5,11.43,7.99,999,1019.6,8,11.4,999,99,99
2013,1,10,12,50,322,8.3,10.2,3.75,10.81,8.49,999,1019.5,7.7,11.4,999,99,99
2013,1,10,13,50,320,8.7,10.7,3.57,10.81,8.04,999,1019.6,7.6,11.4,999,99,99
2013,1,10,14,50,328,9.3,11.9,3.38,12.12,7.64,999,1019.9,7.9,11.4,999,99,99
2013,1,10,15,50,328,9.5,11.7,3.75,11.43,7.94,999,1020.3,8,11.4,999,99,99
2013,1,10,16,50,334,9.5,12,3.79,10.81,7.91,999,1020.8,8.3,11.4,999,99,99
2013,1,10,17,50,335,10.3,12.2,99,99,99,999,1021.1,8.3,11.4,999,99,99
2013,1,10,18,50,321,10.2,12.8,99,99,99,999,1021.3,8.4,11.4,999,99,99
2013,1,10,19,50,328,10.2,12.7,99,99,99,999,1020.8,8.6,11.4,999,99,99
2013,1,10,20,50,313,12,14.5,3.8,12.9,7.82,999,1020.3,8.6,11.4,999,99,99
2013,1,10,21,50,315,12.3,14.9,4.03,12.9,7.61,999,1020.1,8.7,11.3,999,99,99
2013,1,10,22,50,316,12.4,14.9,4.04,12.12,7.71,999,1020.6,8.8,11.3,999,99,99
2013,1,10,23,50,323,13.8,16.5,3.93,12.9,7.37,999,1020.6,8.9,11.3,999,99,99
2013,1,11,0,50,319,14.5,17.2,99,99,99,999,1020.7,9.1,11.3,999,99,99
2013,1,11,1,50,323,14.5,17.5,99,99,99,999,1021.5,9.1,11.3,999,99,99
2013,1,11,2,50,324,13.1,16.4,4.56,12.9,7.97,999,1021.8,9.3,11.3,999,99,99
2013,1,11,3,50,325,13,15.9,4.44,12.12,7.87,999,1022.3,9.2,11.3,999,99,99
2013,1,11,4,50,325,12.6,15.7,4.51,13.79,8.26,999,1022.7,9.2,11.2,999,99,99
2013,1,11,5,50,321,12.9,15.4,4.53,12.9,8.13,999,1022.9,9.2,11.2,999,99,99
2013,1,11,6,50,319,11.5,14.3,4.38,13.79,8.07,999,1023.4,8.8,11.1,999,99,99
2013,1,11,7,50,323,12.1,14.6,5.1,12.12,8.6,999,1023.6,8.9,11.1,999,99,99
2013,1,11,8,50,329,12.2,16.5,4.76,13.79,8.54,999,1023.3,8.8,11.1,999,99,99
2013,1,11,9,50,324,12.2,15.2,4.8,13.79,8.69,999,1023.6,8.7,11.1,999,99,99
2013,1,11,10,50,330,11.9,14.6,4.63,12.12,8.56,999,1023.7,8.8,11,999,99,99
2013,1,11,11,50,328,11.2,14.2,4.39,12.9,8.34,999,1023.6,8.6,11,999,99,99
2013,1,11,12,50,324,10.8,13.3,4.68,12.9,8.81,999,1023.5,8.8,11,999,99,99
2013,1,11,13,50,326,9.8,12.1,99,99,99,999,1024,8.6,11,999,99,99
2013,1,11,14,50,324,9,11.4,4.41,13.79,8.83,999,1024.2,8.7,10.9,999,99,99
2013,1,11,15,50,319,9.3,11.8,4.2,12.9,8.7,999,1024.7,8.6,10.8,999,99,99
2013,1,11,16,50,322,9,10.9,3.96,12.9,8.27,999,1024.7,8.7,10.8,999,99,99
2013,1,11,17,50,320,8.6,10.5,4.13,13.79,8.81,999,1024.8,8.8,10.9,999,99,99
2013,1,11,18,50,317,6.8,8.2,99,99,99,999,1024.6,8.8,10.9,999,99,99
2013,1,11,19,50,306,6,7.5,3.71,12.12,8.69,999,1023.7,8.7,10.9,999,99,99
2013,1,11,20,50,301,6.7,8.2,3.52,12.9,8.87,999,1022.7,8.8,10.8,999,99,99
2013,1,11,21,50,305,7.1,9.3,3.56,12.9,8.96,999,1022.3,9.1,10.9,999,99,99
2013,1,11,22,50,299,7.5,9.8,3.66,12.12,9.01,999,1022.2,9.2,10.9,999,99,99
2013,1,11,23,50,304,9.3,11.2,3.39,12.9,8.76,999,1021.8,9.4,11.1,999,99,99
